Name,Rating,Cuisine,Discounts,Image URL,Link,Area,Detailed Cuisine
Chunks,4.8(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pizza,,https://images.deliveryhero.io/image/fd-pk/LH/k9yw-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/k9yw/chunks,Plot no 892/CC/2 Pechs Block # 2ÿKarachi,Pizza
Spice On Flame,4.4(40)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Chinese,,https://images.deliveryhero.io/image/fd-pk/LH/sipe-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/sipe/spice-on-flame,"Tariq Rd, Block 2 P.E.C.H.S., Karachi, Karachi City, Sindh 75400",Chinese
Mr.1 Ten Shawarma,4.4(8)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/lhdu-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/lhdu/mr-1-ten-shawarma,Prime Tower Binhashim Super Store Gulistan e Johar Block 7 Main University Road Karachi,"Burgers, Middle Eastern, Shawarma, Pakistani, Western"
Zam Zam Biryani & Juice,4.2(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/gihx-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/gihx/zam-zam-biryani-and-juice,,
Phils OPR,4.8(9)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/bzb8-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/bzb8/phils-opr,"Shangrilla Towers, Jauhar Chowrangi Road, Block 13 Gulistan-e-Johar, Karachi, Karachi City, Sindh","Pizza, Burgers, Fast Food, Beverages, Western"
Zaiqa,4.3(500+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/xq6v-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/xq6v/zaiqa-xq6v,49/Oblock 2 PECHS society Karachi,"Desserts, Beverages, Pakistani, Pulao, Haleem"
Hayaat Juice Center,,Healthy Food,,https://images.deliveryhero.io/image/fd-pk/LH/izh3-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/izh3/hayaat-juice-center,"Shangrilla Towers ., Block 13 Gulistan-e-Johar, Karachi","Beverages, Healthy Food, Shakes"
Jaji's Bistro,2.5(7)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/iz9f-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/iz9f/jajis-bistro-iz9f,"43/11/E siraj street, 6 block, P.E.C.H.S., Karachi","Burgers, Fast Food, Western"
Silawat Zaiqa Point,4.8(21)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/oqxz-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/oqxz/silawat-zaiqa-point,"V278+JGH, Marwaari Lines Karachi, Pakistan","Desserts, Pakistani, Shakes, Halwa Puri"
Bun Lab Bites,,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/lcg1-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/lcg1/bun-lab-bites,"scheme 33, moulana ubaidullah sindhi road, Gulzare Hijri Sector 35/A Flat no. 803, Block E Tulip Towers",
KK Tea Time,,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/dlc6-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/dlc6/kk-tea-time,"Kings Residency, Shop 45 Near bank al habib, Gulistan-e-Johar, block#13.","Burgers, Pakistani, Western, Tea & Coffee, Paratha"
The Fast Food & Mirhas Restaurant,4.6(26)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/vbpf-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/vbpf/the-fast-food-and-mirhas-restaurant,"Lakhpati Chowk, Near punabai tower, Ranchorline, Karachi","Sandwiches, Burgers, Fast Food, Beverages, Western"
BadShah Biryani Centre,,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/triy-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/triy/badshah-biryani-centre,"shop no 1, bambino cinema, near starcity   market","Beverages, Pakistani, Biryani, Pulao"
Gab Grill,4.8(64)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/i4z7-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/i4z7/gab-grill,"near, zamzam piyala hotel, Main Tariq Rd, opp. Rehmania Masjid, P.E.C.H.S., Karachi","Burgers, Fast Food, Middle Eastern, Wraps & Rolls, Shawarma"
Balanced Bites,5(100)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/ya52-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/ya52/balanced-bites,B7-22 commercial 3 rabia city block 18 gulistan e jauhar Karachi Pakistan,"Pakistani, Biryani, Tea & Coffee, Paratha"
Ice Cream Roll,3.9(40)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Desserts,,https://images.deliveryhero.io/image/fd-pk/LH/jfi9-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/jfi9/ice-cream-roll,"Plot 215 A1, 114 T, Block 2 P.E.C.H.S., Karachi, Karachi City, Sindh, Pakistan","Desserts, Ice Cream"
Mad Cheese - Pechs,3(20)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pizza,,https://images.deliveryhero.io/image/fd-pk/LH/lf8k-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/lf8k/mad-cheese-pechs-lf8k,Plot No 25N Block 2 PECHS Karachi.,"Sandwiches, Pizza, Western"
NEW LITTLE CHINA,4.7(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Chinese,,https://images.deliveryhero.io/image/fd-pk/LH/ahkp-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/ahkp/new-little-china,"172/P Tariq Rd, P.E.C.H.S Block 2 Block 2 PECHS, Karachi, Karachi City, Sindh",Chinese
Shahjee's Barbeque & Foods - Jauhar,4.4(59)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Burgers,,https://images.deliveryhero.io/image/fd-pk/LH/y98m-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/y98m/shahjees-barbeque-and-foods-jauhar,Shop no: 3 hassan arcade block 7 gulistan.e.johar karachi.,"Burgers, Pakistani, Western, BBQ"
Clichy Cuisine,4.3(5)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/ka22-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/ka22/clichy-cuisine,"Shop no 1, Plot no. FL-17, Block B, Gulshan e Jamal, near KIA Makka Motors, Karachi","Pizza, Burgers, Fast Food, Pasta, Western"
Fayyaz Foods,4.6(2000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/f4ni-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/f4ni/fayyaz-foods,"Shop No. 12, Younus Mansion, Jinnah State, Near Lakhpati Hotel. Karachi","Fast Food, Western"
Lilac Bakery,4.8(20)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Cakes & Bakery,,https://images.deliveryhero.io/image/fd-pk/LH/eku8-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/eku8/lilac-bakery,"D-5/70, 5th floor, rabia city, block 18 Gulistan-E-Johar,ÿkarachi.","Cakes & Bakery, Beverages, Healthy Food"
Sabir Rajput Halwa Puri & Sheermal,4.7(1000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/c3wn-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/c3wn/sabir-rajput-halwa-puri-and-sheermal,plot no SB 42 block 7 hassan arcade safoora chorangi,"Pakistani, Halwa Puri"
Wok On Flame,3.9(17)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Chinese,,https://images.deliveryhero.io/image/fd-pk/LH/kfjn-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/kfjn/wok-on-flame,"Ghazi Salahuddin Road, Block B Shabbirabad, Karachi, Karachi City, Sindh 75350",
Grillorious,2.1(5)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Burgers,,https://images.deliveryhero.io/image/fd-pk/LH/wpxy-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/wpxy/grillorious,"Munawwar chowrangi road near royal challet lawn, Gulistan e Jauhar","Sandwiches, Burgers, Fast Food, Western"
Minsa Food,4.4(6)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/h3vp-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/h3vp/minsa-food,Sector 43-A sumaira bungalows gulstan-e-johar house no R 152,"Sandwiches, Chinese, Pakistani, Western, Paratha"
Husnain kitchen,4.9(6)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,,,https://images.deliveryhero.io/image/fd-pk/LH/b1dk-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/b1dk/husnain-kitchen-b1dk,Rabia city gulistane johar block 18 flat no b7/ 14  floor 1,"Beverages, Pakistani, Paratha"
Karachi Fruit Chaat ????? ???? ???,4.9(1000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Healthy Food,,https://images.deliveryhero.io/image/fd-pk/LH/a65q-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/a65q/karachi-fruit-chaat-khrchy-frwtt-chtt,Plot no 243 SHARAH QUIDEEN ROAD NEAR MEEZAN BANK OPPOSITE NOORANI KABAB HOUSE KARACHI FRUIT CHAAT,"Healthy Food, Savouries"
Pehlwan Vip Fruit Chaat,5(500+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Desserts,,https://images.deliveryhero.io/image/fd-pk/LH/ojra-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/ojra/pehlwan-vip-fruit-chaat,"Branch 1 shop 101
Main shahra e Quideen","Desserts, Savouries"
Mr Chai Wala,,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/yfan-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/yfan/mr-chai-wala,"SHANGRILA TOWER
SHOP NO. 12, FL-21 BLOCK-13, G. JOUHER","Sandwiches, Burgers, Pakistani, Western, Broast"
Noshup,,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/rm8s-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/rm8s/noshup-rm8s,"Rabia City Block 18 Gulistan-e-Johar, Karachi","Burgers, Fast Food, Pasta, Wraps & Rolls, Western"
Easy Cuisine,4.3(500+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Chinese,,https://images.deliveryhero.io/image/fd-pk/LH/cel7-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/cel7/easy-cuisine,"Abyssinia Lines Abysenia Lines, Karachi, Karachi City, Sindh","Chinese, Beverages, Pakistani, Paratha"
Burger O Pizza,,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/s01e-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/s01e/burger-o-pizza,"Shop#A-32, Rabia City Block 18 Gulistan-e-Johar, Karachi","Sandwiches, Pizza, Burgers, Fast Food, Western"
Desi Dastarkhwan,4.9(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/nb00-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/nb00/desi-dastarkhwan-nb00,House no.169 gul houses block 7 gulistan e joharÿkarachi,"Beverages, Pakistani, Biryani, Paratha"
Ideal Snack & Restaurant,3.7(53)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/n4pd-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/n4pd/ideal-snack-and-restaurant,"30/f Main Commercial Rd, Mohammad Ali Society area MACHS, Karachi, Karachi City, Sindh 54670","Sandwiches, Burgers, Fast Food, Pakistani, Western"
72 Pizza Fast Food Cafe,,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/jyi5-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/jyi5/72-pizza-fast-food-cafe,"Munawar Chowrangi Rd, Block 11 Gulistan-e-Johar, Karachi","Sandwiches, Burgers, Fast Food, Western, Broast"
New Larkana Sajji,2.8(51)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/s19y-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/s19y/new-larkana-sajji,"Shop no. A-25, commercial 1, Rabiya city gulistan e juhar","Pakistani, BBQ, Karahi & Handi"
Al Rehman Biryani,4.7(500+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/j8vg-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/j8vg/al-rehman-biryani-j8vg,"Shop no. 8, Ground Floor, Cresent Court, Abdullah Haroon road, Saddar, Karachi","Beverages, Pakistani, Biryani, Pulao"
VIP Food Centre,,Middle Eastern,,https://images.deliveryhero.io/image/fd-pk/LH/mny4-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/mny4/vip-food-centre,B24 PIA Housing Society Block 9 Gulistan e Jauhar Karachi,"Pizza, Burgers, Beverages, Middle Eastern, Western"
Dera Delight,4.6(10)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/wfwm-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/wfwm/dera-delight,"Sindh Green, Gulzar-e-Hijri Sector 34 A Gulzar E Hijri Scheme 33, Karachi, Karachi City, Sindh, Pakistan","Pizza, Pakistani, BBQ, Karahi & Handi"
Real & Life,4.5(90)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Healthy Food,,https://images.deliveryhero.io/image/fd-pk/LH/kzxj-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/kzxj/real-and-life,V27V+7X2 Jat Shop no 1 hanif squre jut line saddar karachi.,"Beverages, Healthy Food, Shakes"
Foodo - Fast Food & BBQ,4.8(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/rtoo-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/rtoo/foodo-fast-food-and-bbq,"Block 9 shop no 3 PIA society gate no 1, Gulistan-e-Johar, Karachi","Burgers, Fast Food, Western"
Eat Inn,4.2(1000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/k7ba-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/k7ba/eat-inn-k7ba,House number  B-9/67 near al habib grammar school 2nd back alley near al habib grammar school,"Desserts, Burgers, Fast Food, Beverages, Western"
Hafiz Jee - Breakfast,3.4(36)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/ivt2-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/ivt2/hafiz-jee-breakfast,"Shop No.3, the lines arcade, M.Ali society near pizza hut","Sandwiches, Fast Food, Pakistani, Western, Paratha"
The Wall Street Burgers,4.2(1000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/waii-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/waii/the-wall-street-burgers,h.no B-9/68 near al habib grammar school 2nd back alley near al-habib school,"Sandwiches, Burgers, Fast Food, Beverages, Wraps & Rolls"
Zaylin pizza,,Pizza,,https://images.deliveryhero.io/image/fd-pk/LH/u9p4-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/u9p4/zaylin-pizza,"Alpine Plaza, Alpine street",Pizza
Cafe Bali,,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/nld9-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/nld9/cafe-bali,"Street No. 6, Block 7 Sector 34 A Gulistan-e-Johar, Karachi","Sandwiches, Burgers, Fast Food, Western"
Cafe Salsabeela,4.6(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/lths-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/lths/cafe-salsabeela,"CS-1&2,P.I.A Cooperative Society phase1,Block9 Gulistan e Johar Karachi","Fast Food, Pakistani, Paratha"
Labbaik Foods,,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/a4sn-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/a4sn/labbaik-foods-a4sn,"W48R+JR4 Gulistan-e-Johar, Karachi","Pizza, Burgers, Fast Food, Western, Broast"
Spice Food,3.3(49)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Chinese,,https://images.deliveryhero.io/image/fd-pk/LH/gwgm-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/gwgm/spice-food,House No A8 street 1 Gul house block 7 gulistan e johar karachi sindh,"Chinese, Desserts, Beverages, Pasta, BBQ"
Naan Stop,,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/xnke-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/xnke/naan-stop-xnke,"near POB Eye Hospital, Block 11 Gulistan-e-Johar, Karachi","Pasta, Pakistani"
Spice & Nice,,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/e6f7-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/e6f7/spice-and-nice,"V27W+FXC Jat Land Lines, Karachi","Sandwiches, Burgers, Fast Food, Beverages, Wraps & Rolls"
Chikoo OD test,,Pakistani,,https://micro-assets.foodora.com/img/logo-placeholder-fp.svg,https://www.foodpanda.pk/restaurant/ngot/chikoo-od-test,Bahria town tower,
Momo Magic & CorndogÿKing,,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/wdz4-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/wdz4/momo-magic-and-corndog-king,"Bismillah Towers, Pehlwan Goth Rd, Block 10 Gulistan-e-Johar, Karachi","Fast Food, Beverages"
Al Madina Pakwan & Biryani Center - Branch 2,4.5(99)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/owmi-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/owmi/al-madina-pakwan-and-biryani-center-branch-2,"PIA Housing Scheme Gate 1, Next to PSO Pump Gulistan e Jauhar","Beverages, Pakistani, Biryani"
Royal Taste - test outlet,,Savouries,,https://micro-assets.foodora.com/img/logo-placeholder-fp.svg,https://www.foodpanda.pk/restaurant/nhry/royal-taste-test-outlet,Bahria Town Tower,
Hafiz Jee Restaurant - MACHS,4.6(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/zeii-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/zeii/hafiz-jee-restaurant-machs,"12 - C/A, Muhammad Ali Cooperative Housing Society, Karachi","Burgers, Fast Food, Pasta, Pakistani, Western"
Moos & Clucks - Johar,3.8(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Burgers,,https://images.deliveryhero.io/image/fd-pk/LH/qnu9-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/qnu9/moos-and-clucks-johar,B172 block 11 Gulistan e Johar,"Burgers, Fast Food, Western"
"Sunshine Delights, Sweets & Bakers - PIA Society",4.7(30)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Cakes & Bakery,,https://images.deliveryhero.io/image/fd-pk/LH/yog4-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/yog4/sunshine-delights-sweets-and-bakers-pia-society,"B-21, phase 1,, SCH-36, Block 9, pIA Employees, CHS, Jauhar","Cakes & Bakery, Ice Cream"
Zing Express,4.3(1000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/gzw0-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/gzw0/zing-express,"B-9/67 near  water ground, al habib grammar school 2nd back alley pechs block 2","Burgers, Fast Food, Beverages, Pakistani, Western"
US Fruit Chaat,,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/dmci-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/dmci/us-fruit-chaat,A.b Sinya lines Street House no R-928-929 Sector 8-C A.b Sinya lines Karachi Farooq Ghosh wali street near faizan e attar mosque a.b Sinya lines,"Pizza, Desserts, Beverages, Pakistani"
Krunchy Karachy,,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/zt8x-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/zt8x/krunchy-karachy,Clarke street near askari bank saddar karachi,"Burgers, Fast Food, Pakistani, Western, BBQ"
Hot N Cool,,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/r9xm-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/r9xm/hot-n-cool-r9xm,shop no 1 summera appartmnt opposit taheri masjid mansfeild stretÿsaddarÿkarachi,"Pizza, Burgers, Fast Food, Western, Savouries"
Pizza On Wheel,4.6(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pizza,,https://images.deliveryhero.io/image/fd-pk/LH/dwob-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/dwob/pizza-on-wheel,"Shop# 01 Plot # 126, Sector D, Sadaat E Amroha Society Saadi Town, Karachi","Pizza, Burgers, Western"
MOZ Foods,4.9(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/ar2g-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/ar2g/moz-foods,"House no. A67, Street no. A3, PIA Society, Gate 2, Block 9 Gulistan-e-Jauhar, Karachi","Beverages, Pakistani, Biryani, Paratha"
Ami's Kitchen,3.7(7)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/m9sc-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/m9sc/amis-kitchen-m9sc,Flat no A-306 Ajmer pride near sindh baloch society block 12 gulistan e johar karachi.,Pakistani
Sarawan Tonight,4.3(70)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Burgers,,https://images.deliveryhero.io/image/fd-pk/LH/fhmk-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/fhmk/sarawan-tonight,"Sana Arcade near saeed bakery, noor elahi mohala road, hanif clinic lee market, karachi","Burgers, Western"
Shawarma Express,4.6(1000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/x5kz-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/x5kz/shawarma-express-x5kz,S.S manzil shop # 1 mensfield street Saddar bazar Karachi,"Middle Eastern, Shawarma, Pakistani"
Burger Mafia,,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/a04x-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/a04x/burger-mafia-a04x,Gulistane jhour block 7 b196,"Sandwiches, Burgers, Fast Food, Western, Broast"
K Boys,4.9(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/pzbj-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/pzbj/k-boys,"Shop No.1, Ground floor,Zabi Arcade,plot 103/A, SMCHS. Karachi","Burgers, Fast Food, Beverages, Western, Tea & Coffee"
Delicious pizza,2.4(10)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pizza,,https://images.deliveryhero.io/image/fd-pk/LH/umt7-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/umt7/delicious-pizza-umt7,"FLAT NO.B, 05 Pehlwan Goth Rd, Block 12 Gulistan-e-Johar, Karachi, Karachi City, Sindh 75290","Pizza, Western"
